公开时间,类别,省份,城市,新增确诊病例,新增治愈出院数,新增死亡数,新增无症状感染人数,新增无症状感染治愈人数,新增无症状感染死亡人数,核减,治愈核减,死亡核减,累计确诊人数,累计治愈人数,累计死亡人数,累计无症状感染人数,累计无症状感染治愈人数,累计无症状感染死亡人数
3月4日,地区级,新疆,吐鲁番,,1,,,,,,,,3,,,,,
3月4日,地区级,新疆,兵团第四师,,,,,,,,,,10,,,,,
3月4日,地区级,新疆,兵团第六师,,,,,,,,,,2,,,,,
3月4日,地区级,新疆,兵团第七师,,,,,,,,,,1,,,,,
3月4日,地区级,新疆,兵团第八师,,,,,,,,,,4,,,,,
3月4日,地区级,新疆,兵团第九师,,,,,,,,,,4,,,,,
3月4日,地区级,新疆,兵团第十二师,,,,,,,,,,3,,,,,
3月4日,省级,新疆,,0,1,0,,,,0,,,76,69,3,,,
3月4日,地区级,云南,昆明,,,,,,,,,,53,52,,,,
3月4日,地区级,云南,西双版纳州,,,,,,,,,,15,14,1,,,
3月4日,地区级,云南,玉溪,,,,,,,,,,14,13,1,,,
3月4日,地区级,云南,昭通,,,,,,,,,,25,25,,,,
3月4日,地区级,云南,曲靖,,,,,,,,,,13,12,,,,
3月4日,地区级,云南,大理,,,,,,,,,,13,13,,,,
3月4日,地区级,云南,保山,,,,,,,,,,9,9,,,,
3月4日,地区级,云南,丽江,,,,,,,,,,7,7,,,,
3月4日,地区级,云南,红河,,,,,,,,,,9,9,,,,
3月4日,地区级,云南,德宏州,,,,,,,,,,5,4,,,,
3月4日,地区级,云南,楚雄州,,,,,,,,,,4,4,,,,
3月4日,地区级,云南,普洱,,,,,,,,,,4,4,,,,
3月4日,地区级,云南,文山州,,,,,,,,,,2,2,,,,
3月4日,地区级,云南,临沧,,,,,,,,,,1,1,,,,
3月4日,地区级,云南,地区待确认,,,,,,,,,,,,,,,
3月4日,省级,云南,,,,,,,,,,,174,169,2,,,
3月4日,地区级,江苏,南京,,6,,,,,,,,93,80,,,,
3月4日,地区级,江苏,无锡,,2,,,,,,,,55,52,,,,
3月4日,地区级,江苏,徐州,,2,,,,,,,,79,73,,,,
3月4日,地区级,江苏,常州,,,,,,,,,,51,50,,,,
3月4日,地区级,江苏,苏州,,1,,,,,,,,87,70,,,,
3月4日,地区级,江苏,南通,,,,,,,,,,40,40,,,,
3月4日,地区级,江苏,连云港,,,,,,,,,,48,42,,,,
3月4日,地区级,江苏,淮安,,4,,,,,,,,66,62,,,,
3月4日,地区级,江苏,盐城,,,,,,,,,,27,27,,,,
3月4日,地区级,江苏,扬州,,,,,,,,,,23,23,,,,
3月4日,地区级,江苏,镇江,,,,,,,,,,12,11,,,,
3月4日,地区级,江苏,泰州,,,,,,,,,,37,37,,,,
3月4日,地区级,江苏,宿迁,,,,,,,,,,13,13,,,,
3月4日,地区级,江苏,地区待确认,,,,,,,,,,,,,,,
3月4日,省级,江苏,,,15,,,,,,,,631,580,,,,
3月4日,地区级,河北,沧州,,,,,,,,,,48,45,3,,,
3月4日,地区级,河北,唐山,,1,,,,,,,,58,52,1,,,
3月4日,地区级,河北,张家口,,,,,,,,,,41,37,,,,
3月4日,地区级,河北,保定,,,,,,,,,,32,32,,,,
3月4日,地区级,河北,邯郸,,,,,,,,,,32,31,,,,
3月4日,地区级,河北,廊坊,,,,,,,,,,30,30,,,,
3月4日,地区级,河北,石家庄,,,,,,,,,,29,28,,,,
3月4日,地区级,河北,邢台,,,,,,,,,,23,22,1,,,
3月4日,地区级,河北,秦皇岛,,,,,,,,,,10,9,1,,,
3月4日,地区级,河北,衡水,,,,,,,,,,8,8,,,,
3月4日,地区级,河北,承德,,,,,,,,,,7,7,,,,
3月4日,地区级,河北,地区待确认,,,,,,,,,,,,,,,
3月4日,省级,河北,,,1,,,,,,,,318,301,6,,,
3月4日,地区级,宁夏,银川,,,,,,,,,,34,32,,,,
3月4日,地区级,宁夏,吴忠,,,,,,,,,,28,27,,,,
3月4日,地区级,宁夏,固原,,,,,,,,,,5,5,,,,
3月4日,地区级,宁夏,中卫,,,,,,,,,,3,3,,,,
3月4日,地区级,宁夏,宁东,,,,,,,,,,1,1,,,,
3月4日,地区级,宁夏,石嘴山,,,,,,,,,,1,1,,,,
3月4日,地区级,宁夏,境外输入,,,,,,,,,,3,,,,,
3月4日,省级,宁夏,,,,,,,,,,,75,69,,,,
3月4日,地区级,河南,信阳,,,,,,,,,,274,6,,,,
3月4日,地区级,河南,南阳,,,,,,,,,,156,,,,,
3月4日,地区级,河南,郑州,,,,,,,,,,157,,,,,
3月4日,地区级,河南,驻马店,,,,,,,,,,139,137,,,,
3月4日,地区级,河南,商丘,,,,,,,,,,91,,,,,
3月4日,地区级,河南,周口,,,,,,,,,,76,,,,,
3月4日,地区级,河南,平顶山,,,,,,,,,,58,,,,,
3月4日,地区级,河南,新乡,,,,,,,,,,57,53,,,,
3月4日,地区级,河南,安阳,,,,,,,,,,53,,,,,
3月4日,地区级,河南,许昌,,,,,,,,,,39,,,,,
3月4日,地区级,河南,漯河,,1,,,,,,,,35,2,,,,
3月4日,地区级,河南,洛阳,,,,,,,,,,31,3,,,,
3月4日,地区级,河南,焦作,,,,,,,,,,32,,,,,
3月4日,地区级,河南,开封,,,,,,,,,,26,18,,,,
3月4日,地区级,河南,鹤壁,,,,,,,,,,19,,,,,
3月4日,地区级,河南,濮阳,,,,,,,,,,17,,,,,
3月4日,地区级,河南,三门峡,,,,,,,,,,7,,,,,
3月4日,地区级,河南,济源示范区,,,,,,,,,,5,,,,,
3月4日,地区级,河南,地区待确认,,4,,,,,,,,,1020,22,,,
3月4日,省级,河南,,,5,,,,,,,,1272,1239,22,,,
3月4日,地区级,重庆,万州区,,3,,,,,,,,118,106,4,,,
3月4日,地区级,重庆,黔江区,,,,,,,,,,2,2,,,,
3月4日,地区级,重庆,涪陵区,,,,,,,,,,5,4,,,,
3月4日,地区级,重庆,渝中区,,,,,,,,,,20,18,,,,
3月4日,地区级,重庆,大渡口区,,1,,,,,,,,7,7,,,,
3月4日,地区级,重庆,江北区,,,,,,,,,,28,25,,,,
3月4日,地区级,重庆,沙坪坝区,,,,,,,,,,9,5,,,,
3月4日,地区级,重庆,九龙坡区,,,,,,,,,,21,18,1,,,
3月4日,地区级,重庆,南岸区,,,,,,,,,,15,10,,,,
3月4日,地区级,重庆,北碚区,,,,,,,,,,,,,,,
3月4日,地区级,重庆,渝北区,,,,,,,,,,17,16,,,,
3月4日,地区级,重庆,巴南区,,,,,,,,,,6,4,,,,
3月4日,地区级,重庆,长寿区,,,,,,,,,,22,15,,,,
3月4日,地区级,重庆,江津区,,,,,,,,,,4,4,,,,
3月4日,地区级,重庆,合川区,,,,,,,,,,23,21,,,,
3月4日,地区级,重庆,永川区,,,,,,,,,,5,5,,,,
3月4日,地区级,重庆,南川区,,,,,,,,,,,,,,,
3月4日,地区级,重庆,綦江区,,3,,,,,,,,23,19,,,,
3月4日,地区级,重庆,大足区,,1,,,,,,,,14,12,,,,
3月4日,地区级,重庆,璧山区,,,,,,,,,,9,9,,,,
3月4日,地区级,重庆,铜梁区,,,,,,,,,,10,8,,,,
3月4日,地区级,重庆,潼南区,,,,,,,,,,18,11,,,,
3月4日,地区级,重庆,荣昌区,,,,,,,,,,9,7,,,,
3月4日,地区级,重庆,开州区,,,,,,,,,,21,19,1,,,
3月4日,地区级,重庆,梁平区,,,,,,,,,,4,4,,,,
3月4日,地区级,重庆,武隆区,,,,,,,,,,1,1,,,,
3月4日,地区级,重庆,城口县,,,,,,,,,,2,2,,,,
3月4日,地区级,重庆,丰都县,,1,,,,,,,,10,8,,,,
3月4日,地区级,重庆,垫江县,,,,,,,,,,20,17,,,,
3月4日,地区级,重庆,忠县,,1,,,,,,,,21,20,,,,
3月4日,地区级,重庆,云阳县,,,,,,,,,,25,24,,,,
3月4日,地区级,重庆,奉节县,,1,,,,,,,,22,20,,,,
3月4日,地区级,重庆,巫山县,,,,,,,,,,10,10,,,,
3月4日,地区级,重庆,巫溪县,,1,,,,,,,,14,14,,,,
3月4日,地区级,重庆,石柱县,,,,,,,,,,15,14,,,,
3月4日,地区级,重庆,秀山县,,,,,,,,,,1,1,,,,
3月4日,地区级,重庆,酉阳县,,,,,,,,,,1,1,,,,
3月4日,地区级,重庆,彭水县,,,,,,,,,,2,1,,,,
3月4日,地区级,重庆,两江新区,,,,,,,,,,17,15,,,,
3月4日,地区级,重庆,高新区,,,,,,,,,,4,4,,,,
3月4日,地区级,重庆,万盛经开区,,,,,,,,,,1,1,,,,
3月4日,省级,重庆,,,12,,,,,,,,576,502,6,,,
3月4日,地区级,山东,济南,,1,,,,,,,,47,37,,,,
3月4日,地区级,山东,青岛,,,,,,,,,,60,58,1,,,
3月4日,地区级,山东,淄博,,1,,,,,,,,30,24,1,,,
3月4日,地区级,山东,枣庄,,,,,,,,,,24,23,,,,
3月4日,地区级,山东,东营,,,,,,,,,,,,,,,
3月4日,地区级,山东,烟台,,2,,,,,,,,47,39,,,,
3月4日,地区级,山东,潍坊,,2,,,,,,,,44,33,,,,
3月4日,地区级,山东,济宁,,58,,,,,,,,60,141,,,,
3月4日,地区级,山东,泰安,,,,,,,,,,35,33,2,,,
3月4日,地区级,山东,威海,,,,,,,,,,38,34,,,,
3月4日,地区级,山东,日照,,,,,,,,,,16,15,,,,
3月4日,地区级,山东,临沂,,1,,,,,,,,49,48,,,,
3月4日,地区级,山东,德州,,,,,,,,,,37,21,2,,,
3月4日,地区级,山东,聊城,,,,,,,,,,38,38,,,,
3月4日,地区级,山东,滨州,,,,,,,,,,15,14,,,,
3月4日,地区级,山东,菏泽,,,,,,,,,,18,18,,,,
3月4日,地区级,山东,任城监狱,,,,,,,,,,200,,,,,
3月4日,省级,山东,,,65,,,,,,,,758,576,6,,,
3月4日,地区级,福建,厦门,,,,,,,,,,35,35,,,,
3月4日,地区级,福建,漳州,,,,,,,,,,20,16,,,,
3月4日,地区级,福建,泉州,,2,,,,,,,,47,43,,,,
3月4日,地区级,福建,南平,,1,,,,,,,,20,18,,,,
3月4日,地区级,福建,福州,,,,,,,,,,72,70,1,,,
3月4日,地区级,福建,莆田,,5,,,,,,,,56,46,,,,
3月4日,地区级,福建,宁德,,1,,,,,,,,26,24,,,,
3月4日,地区级,福建,三明,,,,,,,,,,14,12,,,,
3月4日,地区级,福建,龙岩,,,,,,,,,,6,6,,,,
3月4日,省级,福建,,,9,,,,,,,,296,270,1,,,
3月4日,地区级,广东,深圳,,,,,,,,,,417,341,3,,,
3月4日,地区级,广东,广州,,9,,,,,,,,346,292,1,,,
3月4日,地区级,广东,珠海,,1,,,,,,,,98,83,1,,,
3月4日,地区级,广东,佛山,,3,,,,,,,,84,69,,,,
3月4日,地区级,广东,东莞,,,,,,,,,,99,82,1,,,
3月4日,地区级,广东,中山,,1,,,,,,,,66,61,,,,
3月4日,地区级,广东,惠州,,,,,,,,,,62,62,,,,
3月4日,地区级,广东,汕头,,,,,,,,,,25,22,,,,
3月4日,地区级,广东,江门,,,,,,,,,,23,18,,,,
3月4日,地区级,广东,湛江,,1,,,,,,,,22,20,,,,
3月4日,地区级,广东,肇庆,,,,,,,,,,19,15,1,,,
3月4日,地区级,广东,梅州,,,,,,,,,,16,13,,,,
3月4日,地区级,广东,阳江,,,,,,,,,,14,11,,,,
3月4日,地区级,广东,茂名,,,,,,,,,,14,11,,,,
3月4日,地区级,广东,清远,,,,,,,,,,12,12,,,,
3月4日,地区级,广东,韶关,,,,,,,,,,10,7,,,,
3月4日,地区级,广东,揭阳,,,,,,,,,,8,5,,,,
3月4日,地区级,广东,汕尾,,,,,,,,,,5,2,,,,
3月4日,地区级,广东,潮州,,,,,,,,,,5,5,,,,
3月4日,地区级,广东,河源,,,,,,,,,,4,3,,,,
3月4日,地区级,广东,境外输入,,,,,,,,,,1,,,,,
3月4日,地区级,广东,地区待确认,,15,,,,,,,,,25,,,,
3月4日,省级,广东,,,30,,,,,,,,1350,1159,7,,,
3月4日,地区级,四川,成都,1,4,,,,,,,,144,97,,,,
3月4日,地区级,四川,自贡,,,,,,,,,,9,9,,,,
3月4日,地区级,四川,攀枝花,,,,,,,,,,16,16,,,,
3月4日,地区级,四川,泸州,,,,,,,,,,24,20,,,,
3月4日,地区级,四川,德阳,,1,,,,,,,,18,13,,,,
3月4日,地区级,四川,绵阳,,2,,,,,,,,22,18,,,,
3月4日,地区级,四川,广元,,,,,,,,,,6,6,,,,
3月4日,地区级,四川,遂宁,,,,,,,,,,17,15,,,,
3月4日,地区级,四川,内江,,1,,,,,,,,22,19,,,,
3月4日,地区级,四川,乐山,,,,,,,,,,3,3,,,,
3月4日,地区级,四川,南充,,2,,,,,,,,39,32,,,,
3月4日,地区级,四川,宜宾,,,,,,,,,,12,10,,,,
3月4日,地区级,四川,广安,,1,,,,,,,,30,26,,,,
3月4日,地区级,四川,达州,,3,,,,,,,,42,31,,,,
3月4日,地区级,四川,巴中,,,,,,,,,,24,18,,,,
3月4日,地区级,四川,雅安,,,,,,,,,,7,6,,,,
3月4日,地区级,四川,眉山,,,,,,,,,,8,7,,,,
3月4日,地区级,四川,资阳,,,,,,,,,,4,2,,,,
3月4日,地区级,四川,阿坝,,,,,,,,,,1,1,,,,
3月4日,地区级,四川,甘孜,,4,,,,,,,,78,57,,,,
3月4日,地区级,四川,凉山,,,,,,,,,,13,12,,,,
3月4日,地区级,四川,地区待确认,,,,,,,,,,,,,,,
3月4日,地区级,四川,地区待确认,,,,,,,,,,,,3,,,
3月4日,省级,四川,,1,18,,,,,,,,539,418,3,,,
3月4日,地区级,北京,东城,,,,,,,,,,13,,,,,
3月4日,地区级,北京,西城,,,,,,,,,,53,,,,,
3月4日,地区级,北京,朝阳,1,,,,,,,,,72,,,,,
3月4日,地区级,北京,丰台,,,,,,,,,,43,,,,,
3月4日,地区级,北京,石景山,,,,,,,,,,14,,,,,
3月4日,地区级,北京,海淀,,,,,,,,,,63,,,,,
3月4日,地区级,北京,门头沟,,,,,,,,,,3,,,,,
3月4日,地区级,北京,房山,,,,,,,,,,16,,,,,
3月4日,地区级,北京,通州,,,,,,,,,,19,,,,,
3月4日,地区级,北京,顺义,,,,,,,,,,10,,,,,
3月4日,地区级,北京,昌平,,,,,,,,,,29,,,,,
3月4日,地区级,北京,大兴,,,,,,,,,,39,,,,,
3月4日,地区级,北京,怀柔,,,,,,,,,,7,,,,,
3月4日,地区级,北京,平谷,,,,,,,,,,,,,,,
3月4日,地区级,北京,密云,,,,,,,,,,7,,,,,
3月4日,地区级,北京,延庆,,,,,,,,,,1,,,,,
3月4日,地区级,北京,外地来京,,,,,,,,,,25,,,,,
3月4日,地区级,北京,境外输入,,,,,,,,,,4,,,,,
3月4日,地区级,北京,地区待确认,,3,,,,,,,,,297,8,,,
3月4日,省级,北京,,1,3,,,,,,,,418,297,8,,,
3月4日,地区级,天津,宝坻区,,4,,,,,,,,60,56,2,,,
3月4日,地区级,天津,河东区,,,,,,,,,,15,14,1,,,
3月4日,地区级,天津,河北区,,,,,,,,,,12,11,,,,
3月4日,地区级,天津,和平区,,,,,,,,,,6,6,,,,
3月4日,地区级,天津,河西区,,,,,,,,,,4,4,,,,
3月4日,地区级,天津,宁河区,,,,,,,,,,4,4,,,,
3月4日,地区级,天津,东丽区,,,,,,,,,,4,4,,,,
3月4日,地区级,天津,西青区,,,,,,,,,,4,4,,,,
3月4日,地区级,天津,南开区,,,,,,,,,,6,6,,,,
3月4日,地区级,天津,滨海新区,,,,,,,,,,3,3,,,,
3月4日,地区级,天津,红桥区,,,,,,,,,,2,2,,,,
3月4日,地区级,天津,津南区,,,,,,,,,,2,1,,,,
3月4日,地区级,天津,北辰区,,,,,,,,,,6,5,,,,
3月4日,地区级,天津,武清区,,,,,,,,,,2,2,,,,
3月4日,地区级,天津,外地来津,,,,,,,,,,6,6,,,,
3月4日,省级,天津,,,4,,,,,,,,136,124,3,,,
3月4日,地区级,广西,南宁,,,,,,,,,,55,54,,,,
3月4日,地区级,广西,柳州,,,,,,,,,,24,19,,,,
3月4日,地区级,广西,桂林,,1,,,,,,,,32,31,,,,
3月4日,地区级,广西,梧州,,,,,,,,,,5,5,,,,
3月4日,地区级,广西,北海,,1,,,,,,,,44,38,1,,,
3月4日,地区级,广西,防城港,,,,,,,,,,19,12,,,,
3月4日,地区级,广西,钦州,,,,,,,,,,8,8,,,,
3月4日,地区级,广西,贵港,,,,,,,,,,8,8,,,,
3月4日,地区级,广西,玉林,,,,,,,,,,11,11,,,,
3月4日,地区级,广西,百色,,,,,,,,,,3,3,,,,
3月4日,地区级,广西,贺州,,,,,,,,,,4,4,,,,
3月4日,地区级,广西,河池,,1,,,,,,,,28,16,1,,,
3月4日,地区级,广西,来宾,,,,,,,,,,11,4,,,,
3月4日,省级,广西,,,3,,,,,,,,252,213,2,,,
3月4日,地区级,贵州,贵阳,,,,,,,,,,36,28,1,,,
3月4日,地区级,贵州,六盘水,,,,,,,,,,10,8,1,,,
3月4日,地区级,贵州,铜仁,,,,,,,,,,10,10,,,,
3月4日,地区级,贵州,黔东南州,,,,,,,,,,10,10,,,,
3月4日,地区级,贵州,遵义,,,,,,,,,,32,19,,,,
3月4日,地区级,贵州,安顺,,,,,,,,,,4,4,,,,
3月4日,地区级,贵州,黔南州,,,,,,,,,,17,15,,,,
3月4日,地区级,贵州,毕节,,,,,,,,,,23,16,,,,
3月4日,地区级,贵州,黔西南州,,,,,,,,,,4,4,,,,
3月4日,省级,贵州,,,,,,,,,,,146,114,2,,,
3月4日,地区级,甘肃,兰州,,,,,,,,,,36,33,2,,,
3月4日,地区级,甘肃,嘉峪关,,,,,,,,,,,,,,,
3月4日,地区级,甘肃,金昌,,,,,,,,,,1,1,,,,
3月4日,地区级,甘肃,白银,,,,,,,,,,4,4,,,,
3月4日,地区级,甘肃,天水,,,,,,,,,,12,12,,,,
3月4日,地区级,甘肃,武威,,,,,,,,,,,,,,,
3月4日,地区级,甘肃,张掖,,,,,,,,,,2,2,,,,
3月4日,地区级,甘肃,平凉,,1,,,,,,,,9,9,,,,
3月4日,地区级,甘肃,酒泉,,,,,,,,,,,,,,,
3月4日,地区级,甘肃,庆阳,,,,,,,,,,3,3,,,,
3月4日,地区级,甘肃,定西,,,,,,,,,,9,8,,,,
3月4日,地区级,甘肃,陇南,,,,,,,,,,4,4,,,,
3月4日,地区级,甘肃,临夏,,,,,,,,,,3,3,,,,
3月4日,地区级,甘肃,甘南州,,,,,,,,,,8,8,,,,
3月4日,省级,甘肃,,,1,,,,,,,,91,87,2,,,
3月4日,地区级,湖南,长沙,,9,,,,,,,,242,201,2,,,
3月4日,地区级,湖南,株洲,,3,,,,,,,,80,73,,,,
3月4日,地区级,湖南,湘潭,,,,,,,,,,36,35,,,,
3月4日,地区级,湖南,衡阳,,,,,,,,,,48,48,,,,
3月4日,地区级,湖南,邵阳,,,,,,,,,,102,100,1,,,
3月4日,地区级,湖南,岳阳,,7,,,,,,,,156,137,1,,,
3月4日,地区级,湖南,常德,,,,,,,,,,82,80,,,,
3月4日,地区级,湖南,张家界,,,,,,,,,,5,5,,,,
3月4日,地区级,湖南,益阳,,,,,,,,,,60,59,,,,
3月4日,地区级,湖南,郴州,,,,,,,,,,39,36,,,,
3月4日,地区级,湖南,永州,,,,,,,,,,44,43,,,,
3月4日,地区级,湖南,怀化,,,,,,,,,,40,40,,,,
3月4日,地区级,湖南,娄底,,1,,,,,,,,76,68,,,,
3月4日,地区级,湖南,湘西自治州,,,,,,,,,,8,8,,,,
3月4日,省级,湖南,,,20,,,,,,,,1018,933,4,,,
3月4日,地区级,江西,南昌,,1,,,,,,,,230,219,,,,
3月4日,地区级,江西,景德镇,,,,,,,,,,6,6,,,,
3月4日,地区级,江西,萍乡,,6,,,,,,,,33,33,,,,
3月4日,地区级,江西,九江,,7,,,,,,,,118,108,,,,
3月4日,地区级,江西,新余,,,,,,,,,,130,123,,,,
3月4日,地区级,江西,鹰潭,,,,,,,,,,18,18,,,,
3月4日,地区级,江西,赣州,,1,,,,,,,,76,74,1,,,
3月4日,地区级,江西,吉安,,,,,,,,,,22,20,,,,
3月4日,地区级,江西,宜春,,,,,,,,,,106,106,,,,
3月4日,地区级,江西,抚州,,1,,,,,,,,72,71,,,,
3月4日,地区级,江西,上饶,,1,,,,,,,,123,122,,,,
3月4日,地区级,江西,赣江新区,,,,,,,,,,1,1,,,,
3月4日,省级,江西,,,17,,,,,,,,935,901,1,,,
3月4日,地区级,安徽,合肥,,,,,,,,,,174,157,1,,,
3月4日,地区级,安徽,淮北,,1,,,,,,,,27,25,,,,
3月4日,地区级,安徽,亳州,,,,,,,,,,108,107,,,,
3月4日,地区级,安徽,宿州,,3,,,,,,,,41,41,,,,
3月4日,地区级,安徽,蚌埠,,3,,,,,,,,160,155,5,,,
3月4日,地区级,安徽,阜阳,,4,,,,,,,,155,155,,,,
3月4日,地区级,安徽,滁州,,1,,,,,,,,13,13,,,,
3月4日,地区级,安徽,六安,,,,,,,,,,69,69,,,,
3月4日,地区级,安徽,铜陵,,,,,,,,,,29,29,,,,
3月4日,地区级,安徽,马鞍山,,,,,,,,,,38,35,,,,
3月4日,地区级,安徽,池州,,,,,,,,,,17,16,,,,
3月4日,地区级,安徽,安庆,,1,,,,,,,,83,83,,,,
3月4日,地区级,安徽,淮南,,,,,,,,,,27,24,,,,
3月4日,地区级,安徽,芜湖,,,,,,,,,,34,33,,,,
3月4日,地区级,安徽,宣城,,1,,,,,,,,6,5,,,,
3月4日,地区级,安徽,黄山,,1,,,,,,,,9,9,,,,
3月4日,省级,安徽,,,15,,,,,,,,990,956,6,,,
3月4日,地区级,上海,外地来沪,,1,,,,,,,,111,98,,,,
3月4日,地区级,上海,徐汇,,,,,,,,,,18,16,,,,
3月4日,地区级,上海,浦东,,,,,,,,,,61,53,,,,
3月4日,地区级,上海,宝山,,,,,,,,,,21,15,,,,
3月4日,地区级,上海,闵行,,1,,,,,,,,19,19,,,,
3月4日,地区级,上海,静安,,,,,,,,,,16,14,,,,
3月4日,地区级,上海,松江,,,,,,,,,,14,12,,,,
3月4日,地区级,上海,长宁,,,,,,,,,,13,13,,,,
3月4日,地区级,上海,普陀,,,,,,,,,,11,10,,,,
3月4日,地区级,上海,杨浦,,,,,,,,,,9,9,,,,
3月4日,地区级,上海,嘉定,,,,,,,,,,9,7,,,,
3月4日,地区级,上海,奉贤,,,,,,,,,,9,9,,,,
3月4日,地区级,上海,虹口,,,,,,,,,,7,6,,,,
3月4日,地区级,上海,黄浦,,1,,,,,,,,6,5,,,,
3月4日,地区级,上海,青浦,,,,,,,,,,6,5,,,,
3月4日,地区级,上海,金山,,,,,,,,,,4,3,,,,
3月4日,地区级,上海,崇明,,1,,,,,,,,4,4,,,,
3月4日,地区级,上海,地区待确认,,,,,,,,,,,,,,,
3月4日,省级,上海,,,4,,,,,,,,338,298,3,,,
3月4日,地区级,澳门,澳门,,,,,,,,,,10,9,,,,
3月4日,省级,澳门,,,,,,,,,,,10,9,,,,
3月4日,地区级,黑龙江,哈尔滨,,2,,,,,,,,198,148,4,,,
3月4日,地区级,黑龙江,齐齐哈尔,,,,,,,,,,43,36,1,,,
3月4日,地区级,黑龙江,鸡西,,1,,,,,,,,46,40,,,,
3月4日,地区级,黑龙江,鹤岗,,,,,,,,,,5,4,,,,
3月4日,地区级,黑龙江,双鸭山,,1,,,,,,,,52,40,3,,,
3月4日,地区级,黑龙江,大庆,,,,,,,,,,26,20,1,,,
3月4日,地区级,黑龙江,伊春,,,,,,,,,,1,1,,,,
3月4日,地区级,黑龙江,佳木斯,,,,,,,,,,15,15,,,,
3月4日,地区级,黑龙江,七台河,,1,,,,,,,,17,14,,,,
3月4日,地区级,黑龙江,牡丹江,1,,,,,,,,,15,11,,,,
3月4日,地区级,黑龙江,黑河,,,,,,,,,,14,11,,,,
3月4日,地区级,黑龙江,绥化,,2,,,,,,,,47,37,4,,,
3月4日,地区级,黑龙江,大兴安岭,,,,,,,,,,2,2,,,,
3月4日,省级,黑龙江,,1,7,,,,,,,,481,379,13,,,
3月4日,地区级,吉林,长春,,2,,,,,,,,45,43,,,,
3月4日,地区级,吉林,吉林,,,,,,,,,,5,5,,,,
3月4日,地区级,吉林,四平,,,,,,,,,,21,20,1,,,
3月4日,地区级,吉林,辽源,,,,,,,,,,7,7,,,,
3月4日,地区级,吉林,通化,,,,,,,,,,7,4,,,,
3月4日,地区级,吉林,白山,,,,,,,,,,,,,,,
3月4日,地区级,吉林,松原,,,,,,,,,,2,2,,,,
3月4日,地区级,吉林,白城,,,,,,,,,,1,,,,,
3月4日,地区级,吉林,延边,,,,,,,,,,5,5,,,,
3月4日,省级,吉林,,,2,,,,,,,,93,86,1,,,
3月4日,国家级,,,139,2189,31,,,,,,,80409,52045,3012,,,
3月4日,地区级,辽宁,沈阳,,,,,,,,,,28,25,,,,
3月4日,地区级,辽宁,大连,,,,,,,,,,19,15,,,,
3月4日,地区级,辽宁,鞍山,,,,,,,,,,4,3,,,,
3月4日,地区级,辽宁,抚顺,,,,,,,,,,,,,,,
3月4日,地区级,辽宁,本溪,,,,,,,,,,3,3,,,,
3月4日,地区级,辽宁,丹东,,,,,,,,,,11,7,,,,
3月4日,地区级,辽宁,锦州,,,,,,,,,,12,12,,,,
3月4日,地区级,辽宁,营口,,,,,,,,,,1,1,,,,
3月4日,地区级,辽宁,阜新,,,,,,,,,,8,8,,,,
3月4日,地区级,辽宁,辽阳,,,,,,,,,,3,3,,,,
3月4日,地区级,辽宁,盘锦,,,,,,,,,,11,11,,,,
3月4日,地区级,辽宁,铁岭,,,,,,,,,,7,6,,,,
3月4日,地区级,辽宁,朝阳市,,,,,,,,,,6,4,,,,
3月4日,地区级,辽宁,葫芦岛,,,,,,,,,,12,8,1,,,
3月4日,省级,辽宁,,,,,,,,,,,125,106,1,,,
3月4日,地区级,香港,香港,4,6,,,,,,,,104,43,2,,,
3月4日,省级,香港,,4,6,,,,,,,,104,43,2,,,
3月4日,地区级,陕西,西安,,,,,,,,,,120,104,1,,,
3月4日,地区级,陕西,宝鸡,,,,,,,,,,13,13,,,,
3月4日,地区级,陕西,咸阳,,,,,,,,,,18,17,,,,
3月4日,地区级,陕西,铜川,,,,,,,,,,8,7,,,,
3月4日,地区级,陕西,渭南,,3,,,,,,,,16,14,,,,
3月4日,地区级,陕西,延安,,,,,,,,,,8,8,,,,
3月4日,地区级,陕西,榆林,,,,,,,,,,3,3,,,,
3月4日,地区级,陕西,汉中,,1,,,,,,,,26,23,,,,
3月4日,地区级,陕西,安康,,,,,,,,,,26,25,,,,
3月4日,地区级,陕西,商洛,,,,,,,,,,7,6,,,,
3月4日,地区级,陕西,地区待确认,,,,,,,,,,,2,,,,
3月4日,省级,陕西,,,4,,,,,,,,245,222,1,,,
3月4日,地区级,西藏,拉萨,,,,,,,,,,1,1,,,,
3月4日,省级,西藏,,,,,,,,,,,1,1,,,,
3月4日,地区级,青海,西宁,,,,,,,,,,15,15,,,,
3月4日,地区级,青海,海东,,,,,,,,,,,,,,,
3月4日,地区级,青海,海北州,,,,,,,,,,3,3,,,,
3月4日,地区级,青海,黄南州,,,,,,,,,,,,,,,
3月4日,地区级,青海,海南州,,,,,,,,,,,,,,,
3月4日,地区级,青海,果洛州,,,,,,,,,,,,,,,
3月4日,地区级,青海,玉树州,,,,,,,,,,,,,,,
3月4日,地区级,青海,海西州,,,,,,,,,,,,,,,
3月4日,地区级,青海,地区待确认,,,,,,,,,,,,,,,
3月4日,省级,青海,,,,,,,,,,,18,18,,,,
3月4日,地区级,台湾,台湾,,,,,,,,,,42,12,1,,,
3月4日,省级,台湾,,,,,,,,,,,42,12,1,,,
3月4日,地区级,湖北,武汉,131,1426,23,,,,,,,49671,26316,2305,,,
